proc_code,crop_process,crop_original,unit,iso3c,rate_value
p033,"Vegetables production, Other",vegetablenes,kgN/ha,SWE,167.96213
p033,"Vegetables production, Other",vegetablenes,kgN/ha,CHE,164.00002
p033,"Vegetables production, Other",vegetablenes,kgN/ha,SYR,170.70018
p033,"Vegetables production, Other",vegetablenes,kgN/ha,TKM,60.780399
p033,"Vegetables production, Other",vegetablenes,kgN/ha,TZA,0.7033999
p033,"Vegetables production, Other",vegetablenes,kgN/ha,THA,99.999969
p033,"Vegetables production, Other",vegetablenes,kgN/ha,TGO,21.053087
p033,"Vegetables production, Other",vegetablenes,kgN/ha,TRI,138.74825
p033,"Vegetables production, Other",vegetablenes,kgN/ha,OMN,32.897461
p033,"Vegetables production, Other",vegetablenes,kgN/ha,TUN,52.352806
p033,"Vegetables production, Other",vegetablenes,kgN/ha,TUR,100.42184
p033,"Vegetables production, Other",vegetablenes,kgN/ha,ARE,123.69845
p033,"Vegetables production, Other",vegetablenes,kgN/ha,UGA,0.58043969
p033,"Vegetables production, Other",vegetablenes,kgN/ha,GBR,124.99995
p033,"Vegetables production, Other",vegetablenes,kgN/ha,UKR,23.972887
p033,"Vegetables production, Other",vegetablenes,kgN/ha,USA,90.320824
p033,"Vegetables production, Other",vegetablenes,kgN/ha,BFA,4.7504578
p033,"Vegetables production, Other",vegetablenes,kgN/ha,URY,74.915649
p033,"Vegetables production, Other",vegetablenes,kgN/ha,UZB,170.88007
p033,"Vegetables production, Other",vegetablenes,kgN/ha,VEN,88.790489
p033,"Vegetables production, Other",vegetablenes,kgN/ha,VNM,126.00005
p033,"Vegetables production, Other",vegetablenes,kgN/ha,ETH,2.4166846
p033,"Vegetables production, Other",vegetablenes,kgN/ha,YEM,23.531277
p033,"Vegetables production, Other",vegetablenes,kgN/ha,ZAR,0.11677393
p033,"Vegetables production, Other",vegetablenes,kgN/ha,ZMB,1.7508335
p033,"Vegetables production, Other",vegetablenes,kgN/ha,BEL,140.81282
p033,"Vegetables production, Other",vegetablenes,kgN/ha,LUX,237.66855
p033,"Vegetables production, Other",vegetablenes,kgN/ha,SDN,12.010226
p034,"Oranges, Mandarines production",orange,kgN/ha,ARM,32.303745
p034,"Oranges, Mandarines production",orange,kgN/ha,AFG,1.7527691
p034,"Oranges, Mandarines production",orange,kgN/ha,ALB,9.999999
p034,"Oranges, Mandarines production",orange,kgN/ha,DZA,14.478496
p034,"Oranges, Mandarines production",orange,kgN/ha,AGO,1.5665334
p034,"Oranges, Mandarines production",orange,kgN/ha,ARG,55.99992
p034,"Oranges, Mandarines production",orange,kgN/ha,AUS,109.24853
p034,"Oranges, Mandarines production",orange,kgN/ha,BGD,48.499332
p034,"Oranges, Mandarines production",orange,kgN/ha,BOL,6.3903141
p034,"Oranges, Mandarines production",orange,kgN/ha,BWA,5.9992924
p034,"Oranges, Mandarines production",orange,kgN/ha,BRA,54.985588
p034,"Oranges, Mandarines production",orange,kgN/ha,BZE,83.362007
p034,"Oranges, Mandarines production",orange,kgN/ha,BRN,0.83231419
p034,"Oranges, Mandarines production",orange,kgN/ha,MMR,10.923364
p034,"Oranges, Mandarines production",orange,kgN/ha,CMR,17.638399
p034,"Oranges, Mandarines production",orange,kgN/ha,CAF,0.22210546
p034,"Oranges, Mandarines production",orange,kgN/ha,LKA,35.494881
p034,"Oranges, Mandarines production",orange,kgN/ha,TCD,1.3568438
p034,"Oranges, Mandarines production",orange,kgN/ha,CHL,82.002892
p034,"Oranges, Mandarines production",orange,kgN/ha,CHN,186.75842
p034,"Oranges, Mandarines production",orange,kgN/ha,COL,47.99995
p034,"Oranges, Mandarines production",orange,kgN/ha,COG,18.824339
p034,"Oranges, Mandarines production",orange,kgN/ha,COS,92.040039
p034,"Oranges, Mandarines production",orange,kgN/ha,CUB,6.6401544
p034,"Oranges, Mandarines production",orange,kgN/ha,AZE,7.1536345
p034,"Oranges, Mandarines production",orange,kgN/ha,BEN,21.466488
p034,"Oranges, Mandarines production",orange,kgN/ha,DOM,100.24618
p034,"Oranges, Mandarines production",orange,kgN/ha,ECU,126.61668
p034,"Oranges, Mandarines production",orange,kgN/ha,EGY,401.74246
p034,"Oranges, Mandarines production",orange,kgN/ha,ELS,178
p034,"Oranges, Mandarines production",orange,kgN/ha,FRA,57.600822
p034,"Oranges, Mandarines production",orange,kgN/ha,GEO,63.991886
p034,"Oranges, Mandarines production",orange,kgN/ha,GAB,1.3715637
p034,"Oranges, Mandarines production",orange,kgN/ha,GMB,6.8011789
p034,"Oranges, Mandarines production",orange,kgN/ha,BIH,29.825432
p034,"Oranges, Mandarines production",orange,kgN/ha,GHA,2.6075101
p034,"Oranges, Mandarines production",orange,kgN/ha,GRC,56.999989
p034,"Oranges, Mandarines production",orange,kgN/ha,GUA,40.453041
p034,"Oranges, Mandarines production",orange,kgN/ha,GIN,0.64896786
p034,"Oranges, Mandarines production",orange,kgN/ha,GUY,95.473373
p034,"Oranges, Mandarines production",orange,kgN/ha,HAI,9.7274427
p034,"Oranges, Mandarines production",orange,kgN/ha,HON,86.616447
p034,"Oranges, Mandarines production",orange,kgN/ha,HRV,150.21397
p034,"Oranges, Mandarines production",orange,kgN/ha,IND,171.37825
p034,"Oranges, Mandarines production",orange,kgN/ha,IDN,229.60901
p034,"Oranges, Mandarines production",orange,kgN/ha,IRN,66.971581
p034,"Oranges, Mandarines production",orange,kgN/ha,IRQ,331.01657
p034,"Oranges, Mandarines production",orange,kgN/ha,ISR,120
p034,"Oranges, Mandarines production",orange,kgN/ha,ITA,66.237091
p034,"Oranges, Mandarines production",orange,kgN/ha,CIV,18.561287
p034,"Oranges, Mandarines production",orange,kgN/ha,KAZ,2.4151049
p034,"Oranges, Mandarines production",orange,kgN/ha,JAM,47.991486
p034,"Oranges, Mandarines production",orange,kgN/ha,JPN,191
p034,"Oranges, Mandarines production",orange,kgN/ha,JOR,239.99997
p034,"Oranges, Mandarines production",orange,kgN/ha,KGZ,8.6413269
p034,"Oranges, Mandarines production",orange,kgN/ha,KEN,11.120049
p034,"Oranges, Mandarines production",orange,kgN/ha,KHM,6.7176065
p034,"Oranges, Mandarines production",orange,kgN/ha,PRK,48.288055
p034,"Oranges, Mandarines production",orange,kgN/ha,KWT,218.17715
p034,"Oranges, Mandarines production",orange,kgN/ha,LAO,7.0640464
p034,"Oranges, Mandarines production",orange,kgN/ha,LBN,138.91068
p034,"Oranges, Mandarines production",orange,kgN/ha,LSO,30.720831
p034,"Oranges, Mandarines production",orange,kgN/ha,LBY,42.570255
p034,"Oranges, Mandarines production",orange,kgN/ha,MDG,0.90777361
p034,"Oranges, Mandarines production",orange,kgN/ha,MWI,35.356014
p034,"Oranges, Mandarines production",orange,kgN/ha,MYS,53.642277
p034,"Oranges, Mandarines production",orange,kgN/ha,MLI,2.2817287
p034,"Oranges, Mandarines production",orange,kgN/ha,MEX,41.898399
p034,"Oranges, Mandarines production",orange,kgN/ha,MNG,4.7417536
p034,"Oranges, Mandarines production",orange,kgN/ha,MAR,201
p034,"Oranges, Mandarines production",orange,kgN/ha,MOZ,1.5176409
p034,"Oranges, Mandarines production",orange,kgN/ha,NPL,13.991449
p034,"Oranges, Mandarines production",orange,kgN/ha,NZL,222.07104
p034,"Oranges, Mandarines production",orange,kgN/ha,NIC,22.431622
p034,"Oranges, Mandarines production",orange,kgN/ha,PAK,320.75629
p034,"Oranges, Mandarines production",orange,kgN/ha,PAN,52.957001
p034,"Oranges, Mandarines production",orange,kgN/ha,PRY,35.999992
p034,"Oranges, Mandarines production",orange,kgN/ha,PER,59.989967
p034,"Oranges, Mandarines production",orange,kgN/ha,PHL,133.10469
p034,"Oranges, Mandarines production",orange,kgN/ha,PRT,33.356613
p034,"Oranges, Mandarines production",orange,kgN/ha,GNB,1.8537796
p034,"Oranges, Mandarines production",orange,kgN/ha,PRI,118.47427
p034,"Oranges, Mandarines production",orange,kgN/ha,ZWE,14.425695
p034,"Oranges, Mandarines production",orange,kgN/ha,RWA,0.16234779
p034,"Oranges, Mandarines production",orange,kgN/ha,RUS,15.909856
p034,"Oranges, Mandarines production",orange,kgN/ha,SRM,58.503166
p034,"Oranges, Mandarines production",orange,kgN/ha,SEN,37.645592
p034,"Oranges, Mandarines production",orange,kgN/ha,SVN,196.22157
p034,"Oranges, Mandarines production",orange,kgN/ha,SOM,0.079529047
p034,"Oranges, Mandarines production",orange,kgN/ha,ZAF,96.507164
p034,"Oranges, Mandarines production",orange,kgN/ha,ESP,56.804726
p034,"Oranges, Mandarines production",orange,kgN/ha,SUR,91.904457
p034,"Oranges, Mandarines production",orange,kgN/ha,TJK,10.541295
p034,"Oranges, Mandarines production",orange,kgN/ha,SWZ,16.795031
p034,"Oranges, Mandarines production",orange,kgN/ha,CHE,71.000008
p034,"Oranges, Mandarines production",orange,kgN/ha,SYR,220.63165
p034,"Oranges, Mandarines production",orange,kgN/ha,TZA,2.532238
p034,"Oranges, Mandarines production",orange,kgN/ha,THA,250.90942
p034,"Oranges, Mandarines production",orange,kgN/ha,TGO,12.631843
p034,"Oranges, Mandarines production",orange,kgN/ha,TRI,138.32791
p034,"Oranges, Mandarines production",orange,kgN/ha,TUN,67.666534
p034,"Oranges, Mandarines production",orange,kgN/ha,TUR,197.86514
p034,"Oranges, Mandarines production",orange,kgN/ha,UGA,0.98789191
p034,"Oranges, Mandarines production",orange,kgN/ha,USA,212.60239
p034,"Oranges, Mandarines production",orange,kgN/ha,BFA,8.0851421
p034,"Oranges, Mandarines production",orange,kgN/ha,URY,59.932537
p034,"Oranges, Mandarines production",orange,kgN/ha,UZB,220.86433
p034,"Oranges, Mandarines production",orange,kgN/ha,VEN,93.22995
p034,"Oranges, Mandarines production",orange,kgN/ha,VNM,320.61774
p034,"Oranges, Mandarines production",orange,kgN/ha,ETH,4.1131263
p034,"Oranges, Mandarines production",orange,kgN/ha,YEM,30.414413
p034,"Oranges, Mandarines production",orange,kgN/ha,ZAR,0.19874614
p034,"Oranges, Mandarines production",orange,kgN/ha,ZMB,2.9798675
p034,"Oranges, Mandarines production",orange,kgN/ha,SDN,15.523349
p035,"Lemons, Limes production",lemonlime,kgN/ha,AFG,1.752769
p035,"Lemons, Limes production",lemonlime,kgN/ha,ALB,10
p035,"Lemons, Limes production",lemonlime,kgN/ha,DZA,15.558102
p035,"Lemons, Limes production",lemonlime,kgN/ha,AGO,1.1403869
p035,"Lemons, Limes production",lemonlime,kgN/ha,ARG,56.000271
p035,"Lemons, Limes production",lemonlime,kgN/ha,AUS,64.68808
p035,"Lemons, Limes production",lemonlime,kgN/ha,BHR,149.40442
p035,"Lemons, Limes production",lemonlime,kgN/ha,BGD,48.499363
p035,"Lemons, Limes production",lemonlime,kgN/ha,BOL,4.651947
p035,"Lemons, Limes production",lemonlime,kgN/ha,BWA,6.4466252
p035,"Lemons, Limes production",lemonlime,kgN/ha,BRA,50.634808
p035,"Lemons, Limes production",lemonlime,kgN/ha,BZE,60.684902
p035,"Lemons, Limes production",lemonlime,kgN/ha,BRN,0.52480346
p035,"Lemons, Limes production",lemonlime,kgN/ha,MMR,10.923363
p035,"Lemons, Limes production",lemonlime,kgN/ha,CMR,12.8402
p035,"Lemons, Limes production",lemonlime,kgN/ha,CAF,0.22210543
p035,"Lemons, Limes production",lemonlime,kgN/ha,LKA,35.494884
p035,"Lemons, Limes production",lemonlime,kgN/ha,TCD,1.3568441
p035,"Lemons, Limes production",lemonlime,kgN/ha,CHL,88.117409
p035,"Lemons, Limes production",lemonlime,kgN/ha,CHN,184.6189
p035,"Lemons, Limes production",lemonlime,kgN/ha,COL,59.636818
p035,"Lemons, Limes production",lemonlime,kgN/ha,COG,13.703522
p035,"Lemons, Limes production",lemonlime,kgN/ha,COS,92.04007
p035,"Lemons, Limes production",lemonlime,kgN/ha,CUB,7.1352768
p035,"Lemons, Limes production",lemonlime,kgN/ha,AZE,7.6870441
p035,"Lemons, Limes production",lemonlime,kgN/ha,BEN,21.466486
p035,"Lemons, Limes production",lemonlime,kgN/ha,DOM,100.24618
p035,"Lemons, Limes production",lemonlime,kgN/ha,ECU,92.172935
p035,"Lemons, Limes production",lemonlime,kgN/ha,EGY,181.56
p035,"Lemons, Limes production",lemonlime,kgN/ha,ELS,170.21072
p035,"Lemons, Limes production",lemonlime,kgN/ha,FRA,57.601139
p035,"Lemons, Limes production",lemonlime,kgN/ha,GAB,1.473834
p035,"Lemons, Limes production",lemonlime,kgN/ha,GHA,2.6075089
p035,"Lemons, Limes production",lemonlime,kgN/ha,GRC,56.999966
p035,"Lemons, Limes production",lemonlime,kgN/ha,GUA,40.453049
p035,"Lemons, Limes production",lemonlime,kgN/ha,GIN,0.64896786
p035,"Lemons, Limes production",lemonlime,kgN/ha,GUY,69.501625
p035,"Lemons, Limes production",lemonlime,kgN/ha,HAI,9.7274427
p035,"Lemons, Limes production",lemonlime,kgN/ha,HON,86.616493
p035,"Lemons, Limes production",lemonlime,kgN/ha,IND,120.65691
p035,"Lemons, Limes production",lemonlime,kgN/ha,IDN,167.14801
p035,"Lemons, Limes production",lemonlime,kgN/ha,IRN,71.965996
p035,"Lemons, Limes production",lemonlime,kgN/ha,IRQ,240.96964
p035,"Lemons, Limes production",lemonlime,kgN/ha,ISR,120
p035,"Lemons, Limes production",lemonlime,kgN/ha,ITA,66.237068
p035,"Lemons, Limes production",lemonlime,kgN/ha,CIV,13.512032
p035,"Lemons, Limes production",lemonlime,kgN/ha,KAZ,2.5951865
p035,"Lemons, Limes production",lemonlime,kgN/ha,JAM,51.569965
p035,"Lemons, Limes production",lemonlime,kgN/ha,JOR,240.00003
p035,"Lemons, Limes production",lemonlime,kgN/ha,KGZ,8.6413269
p035,"Lemons, Limes production",lemonlime,kgN/ha,KEN,11.120049
p035,"Lemons, Limes production",lemonlime,kgN/ha,KHM,6.717608
p035,"Lemons, Limes production",lemonlime,kgN/ha,PRK,48.288063
p035,"Lemons, Limes production",lemonlime,kgN/ha,KWT,137.56841
p035,"Lemons, Limes production",lemonlime,kgN/ha,LAO,7.064045
p035,"Lemons, Limes production",lemonlime,kgN/ha,LBN,102.8968
p035,"Lemons, Limes production",lemonlime,kgN/ha,LSO,22.363796
p035,"Lemons, Limes production",lemonlime,kgN/ha,LBY,45.744495
p035,"Lemons, Limes production",lemonlime,kgN/ha,MDG,0.90777326
p035,"Lemons, Limes production",lemonlime,kgN/ha,MWI,35.356022
p035,"Lemons, Limes production",lemonlime,kgN/ha,MYS,57.642166
p035,"Lemons, Limes production",lemonlime,kgN/ha,MLI,2.2817287
p035,"Lemons, Limes production",lemonlime,kgN/ha,MEX,53.325245
p035,"Lemons, Limes production",lemonlime,kgN/ha,MNG,3.4518466
p035,"Lemons, Limes production",lemonlime,kgN/ha,MAR,200.99992
p035,"Lemons, Limes production",lemonlime,kgN/ha,MOZ,1.5176412
p035,"Lemons, Limes production",lemonlime,kgN/ha,NPL,13.991446
p035,"Lemons, Limes production",lemonlime,kgN/ha,NZL,140.02362
p035,"Lemons, Limes production",lemonlime,kgN/ha,NIC,22.43162
p035,"Lemons, Limes production",lemonlime,kgN/ha,PAK,233.52408
p035,"Lemons, Limes production",lemonlime,kgN/ha,PAN,56.905731
p035,"Lemons, Limes production",lemonlime,kgN/ha,PRY,35.999996
p035,"Lemons, Limes production",lemonlime,kgN/ha,PER,64.463028
p035,"Lemons, Limes production",lemonlime,kgN/ha,PHL,96.89595
p035,"Lemons, Limes production",lemonlime,kgN/ha,PRT,33.356621
p035,"Lemons, Limes production",lemonlime,kgN/ha,GNB,1.8537798
p035,"Lemons, Limes production",lemonlime,kgN/ha,PRI,74.702202
p035,"Lemons, Limes production",lemonlime,kgN/ha,ZWE,14.425694
p035,"Lemons, Limes production",lemonlime,kgN/ha,RWA,0.16234779
p035,"Lemons, Limes production",lemonlime,kgN/ha,RUS,17.096172
p035,"Lemons, Limes production",lemonlime,kgN/ha,ZAF,96.507202
p035,"Lemons, Limes production",lemonlime,kgN/ha,ESP,56.804707
p035,"Lemons, Limes production",lemonlime,kgN/ha,SUR,98.757309
p035,"Lemons, Limes production",lemonlime,kgN/ha,TJK,10.541297
p035,"Lemons, Limes production",lemonlime,kgN/ha,CHE,71.000008
p035,"Lemons, Limes production",lemonlime,kgN/ha,SYR,160.61284
p035,"Lemons, Limes production",lemonlime,kgN/ha,TKM,57.188671
p035,"Lemons, Limes production",lemonlime,kgN/ha,TZA,2.5322354
p035,"Lemons, Limes production",lemonlime,kgN/ha,THA,182.65404
p035,"Lemons, Limes production",lemonlime,kgN/ha,TRI,87.220634
p035,"Lemons, Limes production",lemonlime,kgN/ha,OMN,20.680166
p035,"Lemons, Limes production",lemonlime,kgN/ha,TUN,49.259113
p035,"Lemons, Limes production",lemonlime,kgN/ha,TUR,197.80409
p035,"Lemons, Limes production",lemonlime,kgN/ha,ARE,77.759926
p035,"Lemons, Limes production",lemonlime,kgN/ha,UGA,0.98789185
p035,"Lemons, Limes production",lemonlime,kgN/ha,USA,159.85258
p035,"Lemons, Limes production",lemonlime,kgN/ha,BFA,8.085145
p035,"Lemons, Limes production",lemonlime,kgN/ha,URY,59.932507
p035,"Lemons, Limes production",lemonlime,kgN/ha,UZB,160.78233
p035,"Lemons, Limes production",lemonlime,kgN/ha,VEN,93.229858
p035,"Lemons, Limes production",lemonlime,kgN/ha,VNM,233.39949
p035,"Lemons, Limes production",lemonlime,kgN/ha,ETH,4.1131282
p035,"Lemons, Limes production",lemonlime,kgN/ha,YEM,22.140724
p035,"Lemons, Limes production",lemonlime,kgN/ha,ZAR,0.19874604
p035,"Lemons, Limes production",lemonlime,kgN/ha,ZMB,2.9798689
p035,"Lemons, Limes production",lemonlime,kgN/ha,SDN,11.300512
p036,Grapefruit production,grapefruitetc,kgN/ha,ALB,10
p036,Grapefruit production,grapefruitetc,kgN/ha,DZA,20.707331
p036,Grapefruit production,grapefruitetc,kgN/ha,AGO,1.3635194
p036,Grapefruit production,grapefruitetc,kgN/ha,ARG,56.000092
p036,Grapefruit production,grapefruitetc,kgN/ha,AUS,114.07973
p036,Grapefruit production,grapefruitetc,kgN/ha,BGD,48.499367
p036,Grapefruit production,grapefruitetc,kgN/ha,BOL,5.5621643
p036,Grapefruit production,grapefruitetc,kgN/ha,BWA,8.5802565
p036,Grapefruit production,grapefruitetc,kgN/ha,BRA,51.71714
p036,Grapefruit production,grapefruitetc,kgN/ha,BZE,72.558731
p036,Grapefruit production,grapefruitetc,kgN/ha,MMR,10.923367
p036,Grapefruit production,grapefruitetc,kgN/ha,CMR,15.35256
p036,Grapefruit production,grapefruitetc,kgN/ha,CAF,0.22210546
p036,Grapefruit production,grapefruitetc,kgN/ha,TCD,1.3568443
p036,Grapefruit production,grapefruitetc,kgN/ha,CHL,117.28151
p036,Grapefruit production,grapefruitetc,kgN/ha,CHN,190.7885
p036,Grapefruit production,grapefruitetc,kgN/ha,COL,79.374702
p036,Grapefruit production,grapefruitetc,kgN/ha,COG,16.384804
p036,Grapefruit production,grapefruitetc,kgN/ha,COS,92.040039
p036,Grapefruit production,grapefruitetc,kgN/ha,CUB,9.4968281
p036,Grapefruit production,grapefruitetc,kgN/ha,AZE,10.231215
p036,Grapefruit production,grapefruitetc,kgN/ha,BEN,21.466494
p036,Grapefruit production,grapefruitetc,kgN/ha,DOM,100.24619
p036,Grapefruit production,grapefruitetc,kgN/ha,ECU,110.20783
p036,Grapefruit production,grapefruitetc,kgN/ha,EGY,217.08464
p036,Grapefruit production,grapefruitetc,kgN/ha,ELS,203.51479
p036,Grapefruit production,grapefruitetc,kgN/ha,FRA,57.59972
p036,Grapefruit production,grapefruitetc,kgN/ha,GAB,1.9616271
p036,Grapefruit production,grapefruitetc,kgN/ha,GRC,57
p036,Grapefruit production,grapefruitetc,kgN/ha,GUY,83.100586
p036,Grapefruit production,grapefruitetc,kgN/ha,HAI,9.7274466
p036,Grapefruit production,grapefruitetc,kgN/ha,HON,86.616501
p036,Grapefruit production,grapefruitetc,kgN/ha,IND,134.76439
p036,Grapefruit production,grapefruitetc,kgN/ha,IDN,199.85283
p036,Grapefruit production,grapefruitetc,kgN/ha,IRN,95.784088
p036,Grapefruit production,grapefruitetc,kgN/ha,IRQ,288.11865
p036,Grapefruit production,grapefruitetc,kgN/ha,ISR,119.99998
p036,Grapefruit production,grapefruitetc,kgN/ha,ITA,66.237068
p036,Grapefruit production,grapefruitetc,kgN/ha,CIV,16.155848
p036,Grapefruit production,grapefruitetc,kgN/ha,KAZ,3.4541123
p036,Grapefruit production,grapefruitetc,kgN/ha,JAM,68.638008
p036,Grapefruit production,grapefruitetc,kgN/ha,JOR,240
p036,Grapefruit production,grapefruitetc,kgN/ha,KGZ,8.6413298
p036,Grapefruit production,grapefruitetc,kgN/ha,KEN,11.120054
p036,Grapefruit production,grapefruitetc,kgN/ha,KHM,6.7176108
p036,Grapefruit production,grapefruitetc,kgN/ha,PRK,48.288074
p036,Grapefruit production,grapefruitetc,kgN/ha,LAO,7.0640483
p036,Grapefruit production,grapefruitetc,kgN/ha,LBN,138.91066
p036,Grapefruit production,grapefruitetc,kgN/ha,LSO,26.73958
p036,Grapefruit production,grapefruitetc,kgN/ha,MDG,0.90777344
p036,Grapefruit production,grapefruitetc,kgN/ha,MWI,35.35603
p036,Grapefruit production,grapefruitetc,kgN/ha,MYS,76.719849
p036,Grapefruit production,grapefruitetc,kgN/ha,MLI,2.2817295
p036,Grapefruit production,grapefruitetc,kgN/ha,MEX,101.9043
p036,Grapefruit production,grapefruitetc,kgN/ha,MNG,4.1272483
p036,Grapefruit production,grapefruitetc,kgN/ha,MAR,201.00005
p036,Grapefruit production,grapefruitetc,kgN/ha,MOZ,1.5176408
p036,Grapefruit production,grapefruitetc,kgN/ha,NPL,13.991453
p036,Grapefruit production,grapefruitetc,kgN/ha,NZL,242.59798
p036,Grapefruit production,grapefruitetc,kgN/ha,NIC,22.431622
p036,Grapefruit production,grapefruitetc,kgN/ha,PAK,291.75549
